# harmonic_dispersion_BaTiO3.csv - produced by scripts/parse_qe_phonons.py
# sources: matdyn.x along Gamma-X-M-Gamma-R-X, q in 2*pi/a units, one block
#   per functional present under dft/qe/<material>/
# omega_cm1 < 0 denotes an imaginary (unstable) harmonic mode
functional,path_index,qx,qy,qz,path_coord,segment,branch,omega_cm1,omega_thz
pbe,182,0.500000,0.225000,0.225000,2.962041,R-X,14,477.2397,14.307286
pbe,182,0.500000,0.225000,0.225000,2.962041,R-X,15,677.4895,20.310624
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,1,92.1856,2.763655
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,2,99.9788,2.997289
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,3,107.6826,3.228243
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,4,114.1505,3.422146
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,5,216.9084,6.502750
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,6,235.5863,7.062700
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,7,237.4722,7.119237
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,8,243.8226,7.309618
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,9,307.5214,9.219260
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,10,360.2749,10.800770
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,11,387.0145,11.602403
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,12,402.5834,12.069147
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,13,416.5841,12.488877
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,14,480.5608,14.406850
pbe,183,0.500000,0.212500,0.212500,2.979719,R-X,15,673.1330,20.180020
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,1,79.5438,2.384663
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,2,87.0437,2.609504
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,3,99.5657,2.984905
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,4,113.2296,3.394538
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,5,216.1254,6.479276
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,6,227.8959,6.832147
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,7,238.3375,7.145178
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,8,248.5435,7.451147
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,9,299.9451,8.992128
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,10,358.0557,10.734240
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,11,384.2559,11.519702
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,12,404.3898,12.123301
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,13,417.2632,12.509236
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,14,483.7567,14.502661
pbe,184,0.500000,0.200000,0.200000,2.997396,R-X,15,668.6528,20.045707
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,1,33.8953,1.016156
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,2,80.3154,2.407795
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,3,99.3321,2.977901
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,4,112.3248,3.367413
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,5,215.0931,6.448329
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,6,217.7987,6.529441
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,7,240.9778,7.224333
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,8,253.3131,7.594136
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,9,291.7885,8.747599
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,10,355.7456,10.664985
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,11,381.3749,11.433332
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,12,406.1510,12.176101
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,13,417.9527,12.529907
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,14,486.8161,14.594380
pbe,185,0.500000,0.187500,0.187500,3.015074,R-X,15,664.1075,19.909442
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,1,-62.5740,-1.875921
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,2,70.9154,2.125990
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,3,99.2677,2.975971
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,4,111.4423,3.340956
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,5,207.2757,6.213969
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,6,213.8279,6.410399
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,7,243.4988,7.299910
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,8,258.1196,7.738231
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,9,283.1557,8.488794
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,10,353.3663,10.593655
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,11,378.3737,11.343358
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,12,407.8541,12.227158
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,13,418.6210,12.549942
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,14,489.7288,14.681700
pbe,186,0.500000,0.175000,0.175000,3.032752,R-X,15,659.5618,19.773165
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,1,-94.0294,-2.818930
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,2,56.4451,1.692182
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,3,99.3586,2.978696
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,4,110.5881,3.315348
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,5,196.5410,5.892151
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,6,212.3544,6.366225
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,7,245.8926,7.371675
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,8,262.9513,7.883082
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,9,274.1863,8.219898
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,10,350.9426,10.520994
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,11,375.2547,11.249853
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,12,409.4869,12.276108
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,13,419.2394,12.568481
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,14,492.4863,14.764368
pbe,187,0.500000,0.162500,0.162500,3.050429,R-X,15,655.0835,19.638909
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,1,-116.6322,-3.496545
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,2,27.6896,0.830113
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,3,99.5873,2.985552
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,4,109.7683,3.290771
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,5,185.9784,5.575492
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,6,210.7041,6.316750
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,7,248.1513,7.439389
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,8,265.0466,7.945897
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,9,267.7971,8.028355
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,10,348.5023,10.447836
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,11,372.0206,11.152897
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,12,411.0376,12.322597
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,13,419.7840,12.584808
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,14,495.0808,14.842149
pbe,188,0.500000,0.150000,0.150000,3.068107,R-X,15,650.7407,19.508715
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,1,-134.8020,-4.041262
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,2,-48.7741,-1.462211
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,3,99.9334,2.995928
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,4,108.9888,3.267402
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,5,176.1285,5.280200
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,6,208.9147,6.263105
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,7,250.2676,7.502834
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,8,255.9140,7.672109
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,9,272.6465,8.173736
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,10,346.0760,10.375097
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,11,368.6749,11.052595
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,12,412.4967,12.366340
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,13,420.2374,12.598400
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,14,497.5054,14.914837
pbe,189,0.500000,0.137500,0.137500,3.085785,R-X,15,646.5989,19.384547
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,1,-150.0547,-4.498527
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,2,-79.5536,-2.384957
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,3,100.3736,3.009125
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,4,108.2553,3.245412
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,5,167.5472,5.022939
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,6,207.0287,6.206564
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,7,246.9600,7.403675
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,8,252.2333,7.561764
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,9,277.4892,8.318917
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,10,343.6954,10.303729
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,11,365.2208,10.949044
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,12,413.8526,12.406989
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,13,420.5882,12.608917
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,14,499.7530,14.982218
pbe,190,0.500000,0.125000,0.125000,3.103462,R-X,15,642.7151,19.268114
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,1,-163.1070,-4.889825
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,2,-105.0000,-3.147821
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,3,100.8832,3.024402
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,4,107.5734,3.224969
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,5,160.5932,4.814463
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,6,205.0939,6.148560
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,7,238.3373,7.145173
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,8,254.0416,7.615976
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,9,282.3153,8.463600
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,10,341.3948,10.234759
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,11,361.6629,10.842381
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,12,415.0978,12.444319
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,13,420.8336,12.616274
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,14,501.8172,15.044101
pbe,191,0.500000,0.112500,0.112500,3.121140,R-X,15,639.1393,19.160914
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,1,-174.3518,-5.226935
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,2,-127.5611,-3.824186
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,3,101.4358,3.040969
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,4,106.9480,3.206220
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,5,155.3204,4.656388
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,6,203.1614,6.090626
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,7,230.1744,6.900455
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,8,255.6853,7.665252
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,9,287.1150,8.607491
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,10,339.2088,10.169224
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,11,358.0064,10.732762
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,12,416.2246,12.478100
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,13,420.9776,12.620591
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,14,503.6912,15.100282
pbe,192,0.500000,0.100000,0.100000,3.138818,R-X,15,635.9100,19.064102
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,1,-184.0202,-5.516787
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,2,-147.6128,-4.425320
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,3,102.0048,3.058027
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,4,106.3842,3.189318
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,5,151.5526,4.543433
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,6,201.2850,6.034372
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,7,222.5789,6.672748
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,8,257.1575,7.709388
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,9,291.8780,8.750282
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,10,337.1727,10.108183
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,11,354.2580,10.620388
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,12,417.2290,12.508211
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,13,421.0316,12.622210
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,14,505.3680,15.150551
pbe,193,0.500000,0.087500,0.087500,3.156495,R-X,15,633.0539,18.978478
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,1,-192.2534,-5.763612
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,2,-165.1563,-4.951261
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,3,102.5637,3.074782
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,4,105.8861,3.174385
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,5,149.0186,4.467465
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,6,199.5187,5.981420
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,7,215.6458,6.464898
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,8,258.4514,7.748178
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,9,296.5925,8.891619
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,10,335.3212,10.052677
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,11,350.4267,10.505528
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,12,418.1056,12.534491
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,13,421.0125,12.621637
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,14,506.8406,15.194699
pbe,194,0.500000,0.075000,0.075000,3.174173,R-X,15,630.5868,18.904517
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,1,-199.1385,-5.970022
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,2,-180.1282,-5.400108
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,3,103.0870,3.090471
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,4,105.4579,3.161548
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,5,147.4432,4.420236
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,6,197.9158,5.933366
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,7,209.4689,6.279720
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,8,259.5603,7.781422
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,9,301.2432,9.031044
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,10,333.6875,10.003700
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,11,346.5257,10.388579
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,12,418.8511,12.556840
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,13,420.9411,12.619497
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,14,508.1019,15.232512
pbe,195,0.500000,0.062500,0.062500,3.191851,R-X,15,628.5144,18.842388
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,1,-204.7287,-6.137612
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,2,-192.4657,-5.769977
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,3,103.5511,3.104384
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,4,105.1027,3.150900
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,5,146.5774,4.394280
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,6,196.5260,5.891701
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,7,204.1501,6.120266
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,8,260.4781,7.808937
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,9,305.8066,9.167851
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,10,332.3024,9.962175
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,11,342.5770,10.270200
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,12,419.4633,12.575193
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,13,420.8404,12.616478
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,14,509.1450,15.263783
pbe,196,0.500000,0.050000,0.050000,3.209528,R-X,15,626.8351,18.792044
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,1,-209.0556,-6.267329
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,2,-202.1169,-6.059312
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,3,103.9354,3.115905
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,4,104.8235,3.142529
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,5,146.1991,4.382939
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,6,195.3939,5.857762
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,7,199.8056,5.990021
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,8,261.1989,7.830546
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,9,310.2383,9.300710
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,10,331.1937,9.928937
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,11,338.6243,10.151701
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,12,419.9405,12.589499
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,13,420.7333,12.613267
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,14,509.9637,15.288327
pbe,197,0.500000,0.037500,0.037500,3.227206,R-X,15,625.5424,18.753289
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,1,-212.1372,-6.359713
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,2,-209.0406,-6.266880
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,3,104.2228,3.124521
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,4,104.6224,3.136501
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,5,146.1093,4.380247
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,6,194.5569,5.832669
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,7,196.5640,5.892840
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,8,261.7177,7.846099
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,9,314.4300,9.426374
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,10,330.3842,9.904669
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,11,334.7749,10.036299
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,12,420.2820,12.599737
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,13,420.6402,12.610476
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,14,510.5527,15.305985
pbe,198,0.500000,0.025000,0.025000,3.244884,R-X,15,624.6277,18.725867
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,1,-213.9832,-6.415055
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,2,-213.2072,-6.391791
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,3,104.4004,3.129845
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,4,104.5010,3.132861
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,5,146.1371,4.381080
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,6,194.0412,5.817209
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,7,194.5522,5.832528
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,8,262.0305,7.855477
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,9,318.0316,9.534348
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,10,329.8912,9.889889
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,11,331.3787,9.934484
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,12,420.4867,12.605874
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,13,420.5774,12.608593
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,14,510.9078,15.316631
pbe,199,0.500000,0.012500,0.012500,3.262561,R-X,15,624.0827,18.709529
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,1,-214.5981,-6.433489
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,2,-214.5981,-6.433489
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,3,104.4605,3.131647
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,4,104.4605,3.131647
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,5,146.1613,4.381806
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,6,193.8674,5.811998
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,7,193.8674,5.811998
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,8,262.1349,7.858607
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,9,319.7533,9.585963
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,10,329.7255,9.884922
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,11,329.7255,9.884922
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,12,420.5550,12.607922
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,13,420.5550,12.607922
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,14,511.0264,15.320186
pbe,200,0.500000,0.000000,0.000000,3.280239,R-X,15,623.9016,18.704099
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,1,-193.5323,-5.801952
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,2,-193.5323,-5.801952
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,3,-0.0000,-0.000000
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,4,0.0000,0.000000
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,5,0.0000,0.000000
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,6,169.0792,5.068867
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,7,175.3433,5.256660
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,8,175.3433,5.256660
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,9,282.8345,8.479165
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,10,282.8345,8.479165
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,11,282.8345,8.479165
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,12,450.1869,13.496264
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,13,466.0300,13.971228
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,14,466.0300,13.971228
pbesol,0,0.000000,0.000000,0.000000,0.000000,Gamma-X,15,659.5816,19.773759
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,1,-193.4429,-5.799272
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,2,-193.4429,-5.799272
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,3,4.7021,0.140965
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,4,4.7021,0.140965
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,5,7.6133,0.228241
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,6,169.2696,5.074575
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,7,175.3601,5.257164
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,8,175.3601,5.257164
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,9,282.9058,8.481303
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,10,282.9058,8.481303
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,11,282.9161,8.481611
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,12,450.2876,13.499283
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,13,465.9961,13.970212
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,14,465.9961,13.970212
pbesol,1,0.012500,0.000000,0.000000,0.012500,Gamma-X,15,659.6024,19.774382
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,1,-193.1760,-5.791271
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,2,-193.1760,-5.791271
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,3,9.3996,0.281793
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,4,9.3996,0.281793
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,5,15.1902,0.455391
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,6,169.8397,5.091666
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,7,175.4104,5.258671
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,8,175.4104,5.258671
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,9,283.1196,8.487712
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,10,283.1196,8.487712
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,11,283.1600,8.488923
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,12,450.5890,13.508318
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,13,465.8943,13.967160
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,14,465.8943,13.967160
pbesol,2,0.025000,0.000000,0.000000,0.025000,Gamma-X,15,659.6646,19.776247
pbesol,3,0.037500,0.000000,0.000000,0.037500,Gamma-X,1,-192.7349,-5.778047
pbesol,3,0.037500,0.000000,0.000000,0.037500,Gamma-X,2,-192.7349,-5.778047
pbesol,3,0.037500,0.000000,0.000000,0.037500,Gamma-X,3,14.0877,0.422339
pbesol,3,0.037500,0.000000,0.000000,0.037500,Gamma-X,4,14.0877,0.422339
pbesol,3,0.037500,0.000000,0.000000,0.037500,Gamma-X,5,22.6946,0.680367
